,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
388,SEMI DETACHED,Lekki,5,5,6,"90,000,000",SALE
389,BLOCKS OF,Lekki,3,3,3,"45,000,000",SALE
390,SEMI DETACHED,Island,4,4,4,"300,000,000",SALE
391,DUPLEX HOUSE,Lekki,beds,baths,Toilets,"65,000,000",SALE
392,TERRACED DUPLEX,Ikoyi,4,4,5,"240,000,000",SALE
393,TERRACED DUPLEX,Lekki,2,2,3,"70,000,000",SALE
394,DETACHED DUPLEX,Ikoyi,7,7,8,"1,000,000,000",SALE
395,DETACHED BUNGALOW,Lekki,5,6,6,"300,000,000",SALE
396,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
397,DETACHED DUPLEX,Lekki,5,5,5,"160,000,000",SALE
398,DETACHED DUPLEX,Lekki,5,5,Toilets,"180,000,000",SALE
399,TERRACED DUPLEX,Lekki,4,4,4,"28,500,000",SALE
400,SEMI DETACHED,Lekki,4,4,4,"54,000,000",SALE
401,SEMI DETACHED,Lekki,5,5,6,"180,000,000",SALE
402,FLATS HOUSE,Ikoyi,beds,baths,Toilets,"450,000,000",SALE
403,HOUSE FOR,Ikoyi,5,5,6,"480,000,000",SALE
404,SEMI DETACHED,Lekki,5,5,6,"240,000,000",SALE
405,FLATS HOUSE,Ikoyi,beds,baths,Toilets,"1,800,000,000",SALE
406,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
407,DETACHED DUPLEX,Ikoyi,4,4,5,"350,000,000",SALE
408,TERRACED DUPLEX,Lekki,4,4,4,"160,000,000",SALE
409,DETACHED DUPLEX,Ikoyi,4,4,5,"350,000,000",SALE
410,DETACHED DUPLEX,Lekki,5,5,5,"280,000,000",SALE
411,DETACHED DUPLEX,Ikoyi,6,6,7,"1,300,000,000",SALE
412,TERRACED DUPLEX,Lekki,4,baths,4,"42,000,000",SALE
413,SEMI DETACHED,Ikoyi,4,4,5,"350,000,000",SALE
414,SEMI DETACHED,Lekki,5,5,6,"150,000,000",SALE
415,DETACHED DUPLEX,Lekki,5,5,6,"200,000,000",SALE
416,DETACHED DUPLEX,Lekki,5,5,Toilets,"210,000,000",SALE
417,TERRACED DUPLEX,Lekki,4,5,5,"70,000,000",SALE
418,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
419,TERRACED DUPLEX,Lekki,4,4,4,"115,000,000",SALE
420,DETACHED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
421,HOUSE FOR,Lekki,4,4,5,"220,000,000",SALE
422,TERRACED DUPLEX,Lekki,4,4,4,"75,000,000",SALE
423,DETACHED DUPLEX,Lekki,5,5,6,"210,000,000",SALE
424,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
425,TERRACED DUPLEX,Ikoyi,4,4,5,"250,000,000",SALE
426,HOUSE FOR,Ikeja,beds,baths,Toilets,"750,000,000",SALE
427,SEMI DETACHED,Ikoyi,4,4,5,"240,000,000",SALE
428,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
429,TERRACED DUPLEX,Isolo,5,5,6,"60,000,000",SALE
430,HOUSE FOR,Lekki,beds,baths,Toilets,"70,000,000",SALE
431,DETACHED DUPLEX,Lekki,5,5,6,"180,000,000",SALE
432,SEMI DETACHED,Ikoyi,5,baths,Toilets,"180,000,000",SALE
433,SEMI DETACHED,Lekki,4,4,4,"60,000,000",SALE
434,DETACHED DUPLEX,Lekki,5,5,6,"350,000,000",SALE
435,DETACHED DUPLEX,Lekki,5,5,6,"200,000,000",SALE
436,TERRACED DUPLEX,Ikoyi,5,baths,Toilets,"270,000,000",SALE
437,SEMI DETACHED,Lekki,4,4,5,"50,000,000",SALE
438,BLOCKS OF,Ajah,3,3,4,"13,000,000",SALE
439,DETACHED DUPLEX,Lekki,4,4,5,"150,000,000",SALE
440,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
441,TERRACED DUPLEX,Lekki,4,4,4,"75,000,000",SALE
442,DETACHED DUPLEX,Lekki,5,6,6,"95,000,000",SALE
443,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
444,TERRACED DUPLEX,Ikoyi,4,4,5,"300,000,000",SALE
445,SEMI DETACHED,Lekki,4,4,4,"42,000,000",SALE
446,SEMI DETACHED,Lekki,4,4,4,"60,000,000",SALE
447,HOUSE FOR,Lekki,6,6,7,"240,000,000",SALE
448,SALE,Ikoyi,beds,baths,Toilets,"200,000,000",SALE
449,TERRACED DUPLEX,Ikoyi,4,4,5,"140,000,000",SALE
450,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
451,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
452,DETACHED DUPLEX,Ikoyi,3,3,4,"150,000,000",SALE
453,TERRACED DUPLEX,Lekki,4,4,5,"47,000,000",SALE
454,SEMI DETACHED,Lekki,4,4,4,"3,500,000",SALE
455,SEMI DETACHED,Lekki,4,4,6,"50,000,000",SALE
456,TERRACED DUPLEX,Ikoyi,5,5,6,"240,000,000",SALE
457,SEMI DETACHED,Ajah,4,4,5,"45,000,000",SALE
458,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
459,HOUSE FOR,Lekki,5,5,6,"165,000,000",SALE
460,HOUSE FOR,Lekki,0,0,0,"75,000,000",SALE
461,DETACHED DUPLEX,Lekki,5,5,6,"300,000,000",SALE
462,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
463,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
464,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
465,SEMI DETACHED,Ajah,4,4,4,"40,000,000",SALE
466,TERRACED DUPLEX,Lekki,4,4,Toilets,"135,000,000",SALE
467,DETACHED DUPLEX,Lekki,5,baths,Toilets,"220,000,000",SALE
468,DETACHED DUPLEX,Lekki,5,6,6,"130,000,000",SALE
469,HOUSE FOR,SouthwestIkoyi,beds,baths,Toilets,"250,000,000",SALE
470,SEMI DETACHED,Ikoyi,5,5,6,"250,000,000",SALE
471,SEMI DETACHED,Island,5,5,6,"140,000,000",SALE
472,DETACHED DUPLEX,Lekki,5,6,7,"320,000,000",SALE
473,DETACHED DUPLEX,Lekki,5,5,5,"120,000,000",SALE
474,SEMI DETACHED,Ikoyi,5,5,6,"550,000,000",SALE
475,DETACHED DUPLEX,Island,5,5,5,"500,000,000",SALE
476,DETACHED DUPLEX,Lekki,5,5,5,"52,000,000",SALE
477,SEMI DETACHED,Lekki,4,4,5,"75,000,000",SALE
478,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
479,HOUSE FOR,Ikoyi,5,5,6,"250,000,000",SALE
480,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
481,TERRACED DUPLEX,Ikoyi,3,3,4,"130,000,000",SALE
482,TERRACED DUPLEX,Ajah,4,4,5,"40,000,000",SALE
483,BLOCKS OF,Ikoyi,3,3,4,"180,000,000",SALE
484,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
485,SEMI DETACHED,Lekki,5,5,6,"150,000,000",SALE
486,DETACHED DUPLEX,Lekki,5,6,6,"350,000,000",SALE
487,HOUSE FOR,Ikoyi,3,3,4,"13,000,000",SALE
488,SEMI DETACHED,Lekki,5,5,5,"95,000,000",SALE
489,DETACHED BUNGALOW,Ajah,3,4,4,"38,000,000",SALE
490,DETACHED DUPLEX,Ikoyi,5,5,8,"6,000,000",SALE
491,BLOCKS OF,Ogba,3,4,4,"60,000,000",SALE
492,DETACHED DUPLEX,Lekki,5,5,5,"120,000,000",SALE
493,DETACHED DUPLEX,Ajah,5,6,6,"60,000,000",SALE
494,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
495,BLOCKS OF,Lekki,2,3,3,"25,000,000",SALE
496,BLOCKS OF,Lekki,3,4,4,"45,000,000",SALE
497,DETACHED DUPLEX,Lekki,5,6,6,"60,000,000",SALE
498,SEMI DETACHED,Lekki,4,5,5,"55,000,000",SALE
499,DETACHED DUPLEX,Lekki,4,5,5,"60,000,000",SALE
500,TERRACED DUPLEX,Ajah,3,4,4,"42,000,000",SALE
501,HOUSE FOR,Isolo,4,baths,Toilets,"120,000,000",SALE
502,DETACHED DUPLEX,Lekki,5,6,6,"270,000,000",SALE
503,DETACHED DUPLEX,Lekki,5,6,6,"450,000,000",SALE
504,TERRACED DUPLEX,Lekki,4,5,5,"55,000,000",SALE
505,SEMI DETACHED,Lekki,4,4,4,"65,000,000",SALE
506,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
507,SEMI DETACHED,Lekki,4,4,4,"65,000,000",SALE
508,SALE,Lekki,beds,baths,Toilets,"95,000,000",SALE
509,SALE,Ajah,beds,baths,Toilets,"65,000,000",SALE
510,BLOCKS OF,12Ketu,10,10,10,"45,000,000",SALE
511,TERRACED DUPLEX,Ilupeju,4,4,5,"70,000,000",SALE
512,SALE,Egba,0,0,0,"6,000,000",SALE
513,SEMI DETACHED,Egba,3,4,4,"35,000,000",SALE
514,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
515,HOUSE FOR,Yaba,beds,baths,Toilets,"65,000,000",SALE
516,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
517,DETACHED DUPLEX,Ojodu,5,5,6,"150,000,000",SALE
518,SEMI DETACHED,Ajah,4,4,4,"42,000,000",SALE
519,DETACHED DUPLEX,Lekki,4,4,5,"125,000,000",SALE
520,TERRACED DUPLEX,Ajah,3,3,3,"31,000,000",SALE
521,SEMI DETACHED,Ajah,4,4,4,"40,000,000",SALE
522,TERRACED DUPLEX,Ajah,2,2,2,"27,500,000",SALE
523,SEMI DETACHED,Ajah,3,3,4,"36,000,000",SALE
524,SEMI DETACHED,Sangotedo,3,3,4,"27,000,000",SALE
525,DETACHED DUPLEX,Odofin,6,7,7,"230,000,000",SALE
526,BLOCKS OF,wayIsolo,3,4,4,"37,000,000",SALE
527,TERRACED DUPLEX,Ajah,3,4,4,"31,000,000",SALE
528,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
529,BLOCKS OF,Yaba,3,3,3,"70,000,000",SALE
530,DETACHED DUPLEX,wayIsolo,5,6,6,"45,000,000",SALE
531,HOUSE FOR,Lekki,beds,baths,Toilets,"140,000,000",SALE
532,HOUSE FOR,Ajah,4,5,5,"70,000,000",SALE
533,DETACHED DUPLEX,Lekki,5,5,5,"70,000,000",SALE
534,DETACHED DUPLEX,Odofin,9,9,10,"180,000,000",SALE
535,SEMI DETACHED,Lekki,4,4,5,"85,000,000",SALE
536,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
537,SEMI DETACHED,Sangotedo,3,3,3,"19,299,375",SALE
538,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
539,BLOCKS OF,Ejigbo,3,3,4,"45,000,000",SALE
540,BLOCKS OF,Surulere,2,1,1,"25,000,000",SALE
541,BLOCKS OF,wayIsolo,2,3,3,"25,000,000",SALE
542,FLATS HOUSE,Odofin,beds,baths,Toilets,"40,000,000",SALE
543,BLOCKS OF,Ikoyi,3,3,4,"180,000,000",SALE
544,SEMI DETACHED,Ajah,4,4,5,"60,000,000",SALE
545,DETACHED DUPLEX,Lekki,4,4,5,"135,000,000",SALE
546,DETACHED DUPLEX,Ajah,4,5,4,"53,000,000",SALE
547,SEMI DETACHED,Ajah,4,4,4,"38,000,000",SALE
548,TERRACED DUPLEX,Ajah,3,3,3,"29,500,000",SALE
549,TERRACED DUPLEX,Ajah,3,3,3,"39,500,000",SALE
550,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
551,SEMI DETACHED,Lekki,4,5,5,"55,000,000",SALE
552,SEMI DETACHED,Ajah,3,3,4,"15,000,000",SALE
553,DETACHED DUPLEX,Ojodu,4,5,5,"55,000,000",SALE
554,SEMI DETACHED,Sangotedo,2,2,2,"15,862,500",SALE
555,FLATS HOUSE,Egba,beds,8,8,"45,000,000",SALE
556,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
557,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
558,MINI FLAT,Island,1,2,2,"92,000,000",SALE
559,TERRACED DUPLEX,Lekki,4,4,5,"100,000,000",SALE
560,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
561,TERRACED DUPLEX,Odofin,5,5,6,"65,000,000",SALE
562,TERRACED DUPLEX,Lekki,4,4,4,"49,000,000",SALE
563,SEMI DETACHED,Lekki,4,4,4,"55,000,000",SALE
564,BLOCKS OF,Surulere,3,2,2,"33,000,000",SALE
565,TERRACED DUPLEX,Lekki,4,4,5,"43,000,000",SALE
566,TERRACED DUPLEX,Lekki,3,3,4,"32,000,000",SALE
567,HOUSE FOR,Surulere,2,3,3,"26,500,000",SALE
568,DETACHED DUPLEX,Surulere,5,4,3,"100,000,000",SALE
569,DETACHED DUPLEX,Ajah,4,4,4,"55,000,000",SALE
570,DETACHED BUNGALOW,Sangotedo,3,3,3,"28,000,000",SALE
571,DETACHED DUPLEX,Ojodu,5,5,6,"120,000,000",SALE
572,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
573,DETACHED BUNGALOW,Surulere,5,4,2,"35,000,000",SALE
574,DETACHED DUPLEX,Lekki,5,5,5,"94,000,000",SALE
575,DETACHED BUNGALOW,Epe,2,2,3,"4,500,000",SALE
576,BLOCKS OF,Surulere,3,3,2,"40,000,000",SALE
577,BLOCKS OF,Isolo,3,4,4,"45,000,000",SALE
578,HOUSE FOR,Ojodu,beds,4,5,"60,000,000",SALE
579,DETACHED DUPLEX,Ikeja,7,7,8,"650,000,000",SALE
580,SEMI DETACHED,Ajah,3,3,4,"53,000,000",SALE
581,HOUSE FOR,Lekki,5,5,5,"85,500,000",SALE
582,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
583,BLOCKS OF,Surulere,3,1,1,"70,000,000",SALE
584,HOUSE FOR,Ajah,5,5,6,"70,000,000",SALE
585,DETACHED BUNGALOW,Ajah,3,3,3,"30,000,000",SALE
586,HOUSE FOR,Gbagada,3,baths,Toilets,"35,000,000",SALE
587,FLATS HOUSE,Surulere,beds,baths,Toilets,"55,000,000",SALE
588,BLOCKS OF,Lagos.Ikeja,2,2,2,"33,000,000",SALE
589,FLATS HOUSE,Yaba,beds,baths,Toilets,"300,000,000",SALE
590,TERRACED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
591,BLOCKS OF,isoloIsolo,3,4,4,"45,000,000",SALE
592,DETACHED DUPLEX,Odofin,4,5,5,"120,000,000",SALE
593,SEMI DETACHED,wayIsolo,5,6,6,"45,000,000",SALE
594,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
595,BLOCKS OF,wayIsolo,3,4,4,"65,000,000",SALE
596,BLOCKS OF,Odofin,3,4,4,"70,000,000",SALE
597,TERRACED DUPLEX,Ajah,2,2,3,"32,000,000",SALE
598,MASSIONETTE HOUSE,Lekki,2,2,2,"19,000,000",SALE
599,TERRACED DUPLEX,Ajah,3,3,4,"32,500,000",SALE
600,SEMI DETACHED,Ikoyi,5,5,6,"180,000,000",SALE
601,TERRACED DUPLEX,Ikeja,5,5,6,"650,000,000",SALE
602,SEMI DETACHED,Lekki,4,4,5,"140,000,000",SALE
603,SEMI DETACHED,Lekki,4,5,5,"47,000,000",SALE
604,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
605,DETACHED BUNGALOW,Lekki,3,3,4,"21,000,000",SALE
606,TERRACED DUPLEX,Lekki,4,4,5,"41,500,000",SALE
607,TERRACED DUPLEX,Ajah,3,3,4,"22,000,000",SALE
608,TERRACED DUPLEX,Ajah,4,4,5,"30,000,000",SALE
609,DETACHED DUPLEX,Lekki,5,5,5,"75,000,000",SALE
610,DETACHED DUPLEX,Lekki,5,5,6,"180,000,000",SALE
611,DETACHED DUPLEX,Ojodu,5,5,6,"60,000,000",SALE
612,DETACHED DUPLEX,Ajah,5,5,5,"105,000,000",SALE
613,TERRACED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
614,SEMI DETACHED,Yaba,4,2,2,"45,000,000",SALE
615,BLOCKS OF,Surulere,3,3,3,"40,000,000",SALE
616,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
617,SALE,AlapareKetu,beds,baths,Toilets,"35,000,000",SALE
618,DETACHED BUNGALOW,Surulere,4,4,3,"90,000,000",SALE
619,DETACHED DUPLEX,Surulere,4,3,2,"110,000,000",SALE
620,SEMI DETACHED,Lekki,4,5,5,"65,500,000",SALE
621,DETACHED DUPLEX,Surulere,5,5,4,"70,000,000",SALE
622,DETACHED BUNGALOW,Odofin,4,5,5,"50,000,000",SALE
623,BLOCKS OF,Ikeja,10,10,10,"600,000,000",SALE
624,BLOCKS OF,Ikoyi,4,4,4,"450,000,000",SALE
625,SEMI DETACHED,Lekki,3,3,4,"30,000,000",SALE
626,FLAT ,Yaba,3,3,4,"45,000,000",SALE
627,TERRACED DUPLEX,Lekki,2,2,3,"16,800,000",SALE
628,SEMI DETACHED,Lekki,4,4,5,"57,000,000",SALE
629,TERRACED DUPLEX,Ajah,5,5,5,"37,000,000",SALE
630,TERRACED DUPLEX,Lekki,4,4,4,"49,000,000",SALE
631,TERRACED DUPLEX,Lekki,3,3,4,"40,000,000",SALE
632,SEMI DETACHED,Yaba,4,4,5,"45,000,000",SALE
633,TERRACED DUPLEX,Ojodu,3,4,4,"30,000,000",SALE
634,SEMI DETACHED,Lekki,4,4,5,"45,000,000",SALE
635,BLOCKS OF,LagosIkoyi,3,4,4,"225,000,000",SALE
636,TERRACED DUPLEX,Ajah,4,4,5,"35,000,000",SALE
637,HOUSE FOR,Surulere,3,3,3,"85,000,000",SALE
638,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
639,SALE,okearoIju,beds,baths,Toilets,"12,000,000",SALE
640,SALE,ISHAGAIju,beds,baths,Toilets,"10,000,000",SALE
641,SALE,Iju,beds,baths,Toilets,"16,000,000",SALE
642,SALE,Surulere,beds,baths,Toilets,"80,000,000",SALE
643,BLOCKS OF,Island,3,4,4,"159,000,000",SALE
644,FLATS HOUSE,Surulere,0,0,0,"26,500,000",SALE
645,SEMI DETACHED,roadIsolo,5,6,6,"55,000,000",SALE
646,BLOCKS OF,wayIsolo,3,4,4,"60,000,000",SALE
647,BLOCKS OF,wayIsolo,3,4,4,"70,000,000",SALE
648,DETACHED DUPLEX,Lekki,5,6,7,"320,000,000",SALE
649,BLOCKS OF,wayIsolo,3,4,4,"35,000,000",SALE
650,HOUSE FOR,wayIsolo,3,4,4,"35,000,000",SALE
651,TERRACED DUPLEX,Ajah,3,3,3,"27,000,000",SALE
652,HOUSE FOR,Ajah,3,4,4,"31,000,000",SALE
653,MINI FLAT,Lekki,1,1,1,"17,500,000",SALE
654,DETACHED DUPLEX,Egba,4,4,4,"295,000,000",SALE
655,BLOCKS OF,Ipaja,4,3,3,"50,000,000",SALE
656,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
657,DETACHED DUPLEX,Lekki,5,5,Toilets,"250,000,000",SALE
658,SEMI DETACHED,Lekki,4,4,5,"65,000,000",SALE
659,SEMI DETACHED,Lekki,4,4,5,"180,000,000",SALE
660,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
661,FLATS HOUSE,Yaba,beds,baths,Toilets,"50,000,000",SALE
662,BLOCKS OF,wayIsolo,3,4,4,"33,000,000",SALE
663,DETACHED DUPLEX,Lekki,5,5,6,"150,000,000",SALE
664,DETACHED DUPLEX,Maryland,4,baths,Toilets,"80,000,000",SALE
665,SEMI DETACHED,Lekki,4,5,5,"58,000,000",SALE
666,DETACHED DUPLEX,Ikeja,4,4,5,"255,000,000",SALE
667,BLOCKS OF,Surulere,2,1,1,"35,000,000",SALE
668,BLOCKS OF,Surulere,2,2,2,"26,000,000",SALE
669,BLOCKS OF,Surulere,3,2,2,"90,000,000",SALE
670,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
671,BLOCKS OF,Surulere,2,2,2,"50,000,000",SALE
672,SEMI DETACHED,Lekki,4,4,4,"47,000,000",SALE
673,DETACHED DUPLEX,EstateAjah,5,5,5,"70,000,000",SALE
674,TERRACED DUPLEX,Lekki,4,5,5,"39,000,000",SALE
675,TERRACED DUPLEX,Lekki,4,4,4,"41,000,000",SALE
676,BLOCKS OF,Surulere,3,2,2,"55,000,000",SALE
677,SEMI DETACHED,Lekki,4,4,4,"48,000,000",SALE
678,TERRACED DUPLEX,Yaba,4,4,5,"60,000,000",SALE
679,DETACHED DUPLEX,Ojodu,5,5,6,"190,000,000",SALE
680,DETACHED BUNGALOW,Yaba,4,3,3,"40,000,000",SALE
681,DETACHED BUNGALOW,Yaba,5,baths,Toilets,"85,000,000",SALE
682,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
683,DETACHED DUPLEX,Ajah,5,5,6,"155,000,000",SALE
684,DETACHED DUPLEX,Lekki,5,5,6,"265,000,000",SALE
685,HOUSE FOR,Surulere,5,4,4,"140,000,009",SALE
686,BLOCKS OF,wayIsolo,3,4,4,"32,000,000",SALE
687,BLOCKS OF,isoloIsolo,3,4,4,"50,000,000",SALE
688,BLOCKS OF,wayIsolo,3,4,4,"45,000,000",SALE
689,BLOCKS OF,wayIsolo,3,4,4,"60,000,000",SALE
690,DETACHED DUPLEX,Lekki,5,5,5,"110,000,000",SALE
691,BLOCKS OF,Surulere,3,3,2,"70,000,000",SALE
692,SELF CONTAIN,Ikoyi,4,4,5,"205,000,000",SALE
693,SEMI DETACHED,Lekki,4,4,4,"50,000,000",SALE
694,TERRACED DUPLEX,Ajah,2,2,2,"30,000,000",SALE
695,DETACHED BUNGALOW,Ajah,3,3,4,"35,000,000",SALE
696,TERRACED DUPLEX,Ikeja,5,5,6,"90,000,000",SALE
697,SEMI DETACHED,Lekki,4,4,4,"60,000,000",SALE
698,TERRACED DUPLEX,Ojodu,3,3,4,"32,500,000",SALE
699,DETACHED DUPLEX,Ajah,5,5,5,"70,000,000",SALE
700,TERRACED DUPLEX,Lekki,4,4,4,"45,000,000",SALE
701,SEMI DETACHED,Ajah,4,4,4,"42,000,000",SALE
702,DETACHED DUPLEX,Lekki,5,5,5,"94,000,000",SALE
703,SALE,Ogba,beds,baths,Toilets,"26,000,000",SALE
704,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
705,TERRACED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
706,SEMI DETACHED,Lekki,4,4,5,"40,000,000",SALE
707,DETACHED DUPLEX,Odofin,6,7,7,"100,000,000",SALE
708,BLOCKS OF,Island,2,3,3,"112,000,000",SALE
709,BLOCKS OF,Ejigbo,3,3,3,"31,000,000",SALE
710,SEMI DETACHED,Ajah,4,4,4,"40,000,000",SALE
711,DETACHED DUPLEX,Odofin,5,6,6,"120,000,000",SALE
712,DETACHED DUPLEX,Ojodu,5,5,6,"190,000,000",SALE
713,DETACHED DUPLEX,Surulere,5,5,5,"100,000,000",SALE
714,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
715,BLOCKS OF,Surulere,5,4,3,"110,000,000",SALE
716,BLOCKS OF,Surulere,3,3,3,"70,000,000",SALE
717,DETACHED DUPLEX,Ojodu,5,5,6,"190,000,000",SALE
718,DETACHED DUPLEX,Lekki,5,5,5,"70,000,000",SALE
719,SEMI DETACHED,Ikeja,4,4,4,"19,050,000",SALE
720,TERRACED DUPLEX,Sangotedo,4,4,4,"26,437,500",SALE
721,HOUSE FOR,Ikoyi,5,6,6,"700,000,000",SALE
722,BLOCKS OF,Surulere,3,3,3,"40,000,000",SALE
723,HOUSE FOR,Lekki,beds,baths,Toilets,"85,000,000",SALE
724,SEMI DETACHED,Lekki,5,5,5,"89,000,000",SALE
725,DETACHED DUPLEX,Ojodu,4,4,5,"135,000,000",SALE
726,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
727,HOUSE FOR,Lekki,3,3,4,"31,000,000",SALE
728,BLOCKS OF,Ogba,3,3,4,"160,000,000",SALE
729,DETACHED DUPLEX,Lekki,5,5,6,"135,000,000",SALE
730,FLATS HOUSE,Surulere,beds,baths,Toilets,"55,000,000",SALE
731,FLATS HOUSE,Ogba,beds,baths,Toilets,"20,000,000",SALE
732,TERRACED DUPLEX,Ikoyi,4,5,5,"400,000,000",SALE
733,BLOCKS OF,estateIju,3,2,3,"47,000,000",SALE
734,BLOCKS OF,Alimosho,3,3,4,"51,000,000",SALE
735,TERRACED DUPLEX,Ajah,2,2,2,"27,500,000",SALE
736,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
737,DETACHED DUPLEX,AjahLekki,5,6,6,"85,000,000",SALE
738,SALE,Ejigbo,beds,baths,Toilets,"55,000,000",SALE
739,BLOCKS OF,Ajah,2,2,2,"75,000,000",SALE
740,DETACHED BUNGALOW,Isolo,4,5,5,"15,000,000",SALE
741,BLOCKS OF,Ajah,2,3,3,"27,000,000",SALE
742,DETACHED BUNGALOW,Ogba,3,2,2,"13,000,000",SALE
743,DETACHED DUPLEX,Lekki,5,5,6,"150,000,000",SALE
744,MASSIONETTE HOUSE,Ajah,6,6,7,"70,000,000",SALE
745,FLATS HOUSE,Ikosi,beds,baths,Toilets,"22,000,000",SALE
746,HOUSE FOR,Ikosi,beds,baths,Toilets,"17,000,000",SALE
747,DETACHED DUPLEX,Ikeja,5,5,5,"65,000,000",SALE
748,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
749,SEMI DETACHED,EstateLekki,4,4,5,"65,000,000",SALE
750,HOUSE FOR,Ikosi,beds,baths,Toilets,"28,000,000",SALE
751,SEMI DETACHED,Lekki,4,4,5,"85,000,000",SALE
752,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
753,DETACHED DUPLEX,Lekki,5,5,6,"155,000,000",SALE
754,DETACHED DUPLEX,Lekki,5,5,5,"125,000,000",SALE
755,TERRACED DUPLEX,Ajah,4,4,5,"45,000,000",SALE
756,DETACHED DUPLEX,Lekki,4,5,5,"80,000,000",SALE
757,DETACHED DUPLEX,Lekki,5,5,6,"170,000,000",SALE
758,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
759,DETACHED DUPLEX,Lekki,4,4,5,"80,000,000",SALE
760,DETACHED DUPLEX,Lekki,5,5,6,"76,000,000",SALE
761,DETACHED DUPLEX,Lekki,5,5,6,"72,000,000",SALE
762,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
763,DETACHED DUPLEX,Lekki,5,5,6,"75,000,000",SALE
764,BLOCKS OF,Lekki,2,2,3,"32,000,000",SALE
765,HOUSE FOR,Gbagada,5,baths,Toilets,"45,000,000",SALE
766,HOUSE FOR,Ikeja,3,baths,Toilets,"70,000,000",SALE
767,SEMI DETACHED,Lekki,4,6,7,"55,000,000",SALE
768,DETACHED BUNGALOW,Mushin,5,3,3,"20,000,000",SALE
769,DETACHED DUPLEX,AjahLekki,5,5,6,"75,000,000",SALE
770,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
771,DETACHED BUNGALOW,Ikorodu,4,4,5,"16,000,000",SALE
772,DETACHED DUPLEX,Lekki,5,6,7,"75,000,000",SALE
773,TERRACED DUPLEX,Ajah,4,4,5,"42,000,000",SALE
774,TERRACED DUPLEX,Lekki,4,baths,Toilets,"75,000,000",SALE
775,SEMI DETACHED,Ikosi,4,5,5,"80,000,000",SALE
776,DETACHED DUPLEX,Lekki,5,5,5,"95,000,000",SALE
777,DETACHED DUPLEX,Lekki,4,5,5,"65,000,000",SALE
778,DETACHED BUNGALOW,Ikeja,3,baths,Toilets,"70,000,000",SALE
