,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
7436,MINI FLAT,Lekki,1,1,1,"450,000",RENT
7437,SEMI DETACHED,Lekki,4,4,5,"4,500,000",RENT
7438,OFFICE SPACE,Ikoyi,3,3,4,"4,000,000",RENT
7439,HOUSE FOR,Ikosi,3,3,4,"2,500,000",RENT
7440,FLAT ,Yaba,2,2,0,"700,000",RENT
7441,FLAT ,Isolo,3,3,3,"650,000",RENT
7442,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
7443,MINI FLAT,Lekki,1,1,2,"50,000,000",SALE
7444,TERRACED DUPLEX,Lekki,3,3,4,"10,000,000",RENT
7445,FLAT ,Isolo,3,3,4,"800,000",RENT
7446,MINI FLAT,Lekki,1,1,1,"450,000",RENT
7447,MINI FLAT,Lekki,1,1,1,"900,000",RENT
7448,FLAT ,Island,3,3,4,"15,000,000",RENT
7449,MINI FLAT,Ikosi,1,1,1,"250,000",RENT
7450,TERRACED DUPLEX,Lekki,4,4,5,"5,000,000",RENT
7451,FLAT ,Igando,2,2,2,"350,000",RENT
7452,BLOCKS OF,Lekki,2,3,3,"1,000,000",RENT
7453,MINI FLAT,Yaba,1,1,1,"350,000",RENT
7454,FLAT ,Lekki,3,3,4,"3,500,000",RENT
7455,TERRACED DUPLEX,Ikoyi,5,5,6,"12,000,000",RENT
7456,DETACHED DUPLEX,RoadAjah,4,4,5,"2,500,000",RENT
7457,FLAT ,Ikoyi,3,3,4,"5,000,000",RENT
7458,BLOCKS OF,Odofin,2,2,2,"850,000",RENT
7459,BLOCKS OF,Ajah,2,3,3,"1,500,000",RENT
7460,FLAT ,Lekki,2,2,3,"2,200,000",RENT
7461,TERRACED DUPLEX,Ikeja,3,3,4,"3,500,000",RENT
7462,FLAT ,Okota,4,4,4,"700,000",RENT
7463,TERRACED DUPLEX,Ikoyi,4,4,5,"12,000,000",RENT
7464,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
7465,SEMI DETACHED,Ojodu,4,4,5,"1,500,000",RENT
7466,FLAT ,Lekki,2,2,3,"2,300,000",RENT
7467,MINI FLAT,Maryland,1,1,1,"700,000",RENT
7468,MINI FLAT,Yaba,1,1,1,"400,000",RENT
7469,MINI FLAT,Ajah,2,2,2,"950,000",RENT
7470,FLAT ,Igando,3,4,4,"350,000",RENT
7471,FLAT ,Ojodu,3,3,3,"750,000",RENT
7472,FLAT ,Island,3,3,4,"3,700,000",RENT
7473,RENT,Ogudu,beds,baths,Toilets,"80,000,000",RENT
7474,TERRACED DUPLEX,Lekki,5,5,6,"6,000,000",RENT
7475,FLAT ,Island,3,3,4,"14,000,000",RENT
7476,MINI FLAT,Ogba,1,2,2,"500,000",RENT
7477,BLOCKS OF,Ojodu,2,2,3,"1,200,000",RENT
7478,FLAT ,Lekki,2,2,2,"1,200,000",RENT
7479,FLAT ,RoadIju,4,baths,Toilets,"1,200,000",RENT
7480,MINI FLAT,Ikosi,1,1,1,"300,000",RENT
7481,MINI FLAT,Yaba,1,1,1,"250,000",RENT
7482,FLAT ,Lekki,2,2,3,"3,500,000",RENT
7483,SEMI DETACHED,Lekki,5,5,6,"6,000,000",RENT
7484,TERRACED DUPLEX,Ikeja,5,5,6,"7,000,000",RENT
7485,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
7486,DETACHED DUPLEX,Lekki,5,5,6,"3,800,000",RENT
7487,FLAT ,Ajah,2,2,3,"1,000,000",RENT
7488,SEMI DETACHED,Ojodu,4,4,5,"1,300,000",RENT
7489,SELF CONTAIN,Ikorodu,2,3,3,"350,000",RENT
7490,FLAT ,Island,2,2,2,"3,500,000",RENT
7491,APARTMENT FOR,Odofin,beds,2,3,"800,000",RENT
7492,DETACHED DUPLEX,Ojodu,4,5,5,"2,000,000",RENT
7493,FLAT ,Odofin,3,3,4,"1,700,000",RENT
7494,FLAT ,Lekki,3,3,4,"4,000,000",RENT
7495,DETACHED DUPLEX,Gbagada,4,4,5,"4,000,000",RENT
7496,FLAT ,Lekki,3,3,4,"4,000,000",RENT
7497,DETACHED DUPLEX,Lekki,4,4,5,"3,500,000",RENT
7498,APARTMENT FOR,Alimosho,beds,baths,Toilets,"400,000",RENT
7499,MINI FLAT,Lekki,1,1,2,"40,000",RENT
7500,FLAT ,Ogba,3,3,4,"1,200,000",RENT
7501,FLAT ,Lekki,4,4,5,"3,000,000",RENT
7502,MINI FLAT,Ajah,1,baths,Toilets,"900,000",RENT
7503,FLAT ,Ikosi,3,3,3,"2,000,000",RENT
7504,FLAT ,Ojodu,3,3,3,"750,000",RENT
7505,MINI FLAT,Lekki,1,1,1,"750,000",RENT
7506,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
7507,COMMERCIAL PROPERTY,Island,beds,baths,Toilets,"8,700,000",RENT
7508,MINI FLAT,Lekki,1,1,1,"400,000",RENT
7509,MINI FLAT,Surulere,1,1,1,"350,000",RENT
7510,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
7511,COMMERCIAL PROPERTY,Lekki,beds,baths,1,"2,000,000",RENT
7512,DETACHED DUPLEX,Lekki,5,5,6,"4,200,000",RENT
7513,SEMI DETACHED,Ikoyi,4,4,5,"10,000,000",RENT
7514,SHARED APARTMENT,Gbagada,2,3,2,"800,000",RENT
7515,OFFICE SPACE,Lekki,3,3,3,"3,300,000",RENT
7516,MINI FLAT,Yaba,1,1,1,"400,000",RENT
7517,FLAT ,Odofin,2,2,3,"1,150,000",RENT
7518,MINI FLAT,Ajah,1,1,1,"600,000",RENT
7519,FLAT ,Ojodu,2,3,3,"700,000",RENT
7520,DETACHED DUPLEX,Okota,5,5,5,"4,500,000",RENT
7521,FLAT ,Surulere,4,4,4,"3,500,000,000",RENT
7522,SHARED APARTMENT,AlapereKetu,2,3,3,"650,000",RENT
7523,SHARED APARTMENT,Agege,2,2,2,"700,000",RENT
7524,TERRACED DUPLEX,Lekki,4,4,5,"2,500,000",RENT
7525,FLAT ,Lekki,4,4,5,"2,700,000",RENT
7526,MINI FLAT,Ikosi,1,1,1,"220,000",RENT
7527,FOR RENT,2,beds,baths,3,"6,500,000",RENT
7528,DETACHED DUPLEX,Ajah,3,3,4,"1,500,000",RENT
7529,MINI FLAT,Ajah,1,baths,Toilets,"500,000",RENT
7530,FLAT ,Ikoyi,3,3,4,"3,500,000",RENT
7531,FLAT ,Ikeja,3,3,4,"8,000,000",RENT
7532,FLAT ,Ikoyi,3,3,4,"3,500,000",RENT
7533,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
7534,SHARED APARTMENT,Yaba,3,2,2,"1,200,000",RENT
7535,FLAT ,Ikeja,3,3,4,"2,500,000",RENT
7536,MINI FLAT,Ikosi,1,1,1,"400,000",RENT
7537,APARTMENT FOR,Alimosho,beds,baths,Toilets,"550,000",RENT
7538,SEMI DETACHED,Lekki,4,4,5,"4,000,000",RENT
7539,MINI FLAT,Lekki,1,1,1,"900,000",RENT
7540,OFFICE SPACE,Island,10,baths,10,"15,000,000",RENT
7541,FLAT ,Ikeja,2,2,3,"2,000,000",RENT
7542,OFFICE SPACE,Shomolu,2,3,3,"1,300,000",RENT
7543,MINI FLAT,Shomolu,1,1,1,"250,000",RENT
7544,SEMI DETACHED,EstateLekki,4,4,5,"4,000,000",RENT
7545,HOUSE FOR,Ajah,beds,baths,Toilets,"700,000",RENT
7546,MINI FLAT,Lekki,1,1,1,"300,000",RENT
7547,FLAT ,Ikoyi,3,3,4,"12,500,000",RENT
7548,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
7549,FLAT ,Ikoyi,3,3,3,"10,000,000",RENT
7550,BLOCKS OF,Ajah,2,3,3,"900,000",RENT
7551,FLAT ,Lekki,3,3,4,"1,700,000",RENT
7552,FLAT ,Lekki,3,3,4,"2,000,000",RENT
7553,BLOCKS OF,Lekki,2,3,3,"3,200,000",RENT
7554,DETACHED DUPLEX,Ikoyi,5,5,6,"22,000,000",RENT
7555,FLAT ,Lekki,4,4,5,"6,000,000",RENT
7556,FLAT ,Ikosi,2,baths,Toilets,"700,000",RENT
7557,FLAT ,Surulere,3,3,4,"1,500,000",RENT
7558,TERRACED DUPLEX,Island,3,3,4,"3,300,000",RENT
7559,FLAT ,Ojodu,3,3,4,"900,000",RENT
7560,FLAT ,Ojodu,3,3,4,"900,000",RENT
7561,FLAT ,Ojodu,3,3,4,"600,000",RENT
7562,MINI FLAT,Shomolu,1,1,1,"300,000",RENT
7563,FLAT ,Gbagada,2,2,2,"1,000,000",RENT
7564,BLOCKS OF,Gbagada,2,3,3,"750,000",RENT
7565,MINI FLAT,Yaba,3,3,3,"1,500,000",RENT
7566,PROPERTY FOR,Lekki,beds,baths,Toilets,"13,800,000",RENT
7567,FLAT ,Yaba,3,3,4,"1,300,000",RENT
7568,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
7569,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
7570,TERRACED DUPLEX,roadOgba,4,4,5,"1,500,000",RENT
7571,MINI FLAT,Yaba,1,1,0,"400,000",RENT
7572,PROPERTY FOR,Ajah,beds,baths,Toilets,"240,000",RENT
7573,FLAT ,Ikoyi,2,2,3,"8,000,000",RENT
7574,FLAT ,Mushin,2,3,3,"700,000",RENT
7575,SELF CONTAIN,Ikorodu,2,3,3,"400,000",RENT
7576,FLAT ,Yaba,2,2,2,"1,000,000",RENT
7577,MINI FLAT,Yaba,1,1,1,"350,000",RENT
7578,SHOP COMMERCIAL,Island,4,4,4,"4,500,000",RENT
7579,MINI FLAT,Ikorodu,1,1,2,"350,000",RENT
7580,MINI FLAT,Lekki,1,1,1,"700,000",RENT
7581,MINI FLAT,Surulere,1,1,1,"150,000",RENT
7582,FLAT ,Ajah,2,2,3,"1,200,000",RENT
7583,FLAT ,Okota,2,2,3,"950,000",RENT
7584,APARTMENT FOR,Lekki,beds,baths,Toilets,"2,600,000",RENT
7585,APARTMENT FOR,Ajah,beds,3,4,"750,000",RENT
7586,FLAT ,Ikoyi,3,3,4,"6,000,000",RENT
7587,MINI FLAT,Ajah,1,1,1,"900,000",RENT
7588,FLAT ,Lekki,2,2,3,"3,000,000",RENT
7589,MINI FLAT,Yaba,1,1,1,"400,000",RENT
7590,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
7591,FLAT ,Lekki,2,2,3,"2,500,000",RENT
7592,FLAT ,Gbagada,3,3,3,"1,200,000",RENT
7593,MINI FLAT,Lekki,1,2,3,"1,500,000",RENT
7594,DETACHED DUPLEX,Ikoyi,5,5,6,"12,000,000",RENT
7595,FLAT ,Yaba,2,2,2,"1,000,000",RENT
7596,FLAT ,LEKKILekki,2,2,2,"1,200,000",RENT
7597,MINI FLAT,Ajah,1,1,1,"400,000",RENT
7598,FLAT ,Ikoyi,4,4,5,"65,000",RENT
7599,FLAT ,Odofin,2,2,3,"800,000",RENT
7600,FLAT ,Ogba,2,2,3,"600,000",RENT
7601,APARTMENT FOR,Lekki,beds,baths,Toilets,"500,000",RENT
7602,FLAT ,Yaba,beds,baths,Toilets,"300,000",RENT
7603,PROPERTY FOR,Lekki,beds,baths,Toilets,"550,000",RENT
7604,MINI FLAT,Ojodu,1,2,2,"700,000",RENT
7605,DETACHED DUPLEX,Lekki,5,6,6,"130,000,000",RENT
7606,SEMI DETACHED,Ilupeju,4,4,4,"6,000,000",RENT
7607,FLAT ,Igando,3,4,4,"350,000",RENT
7608,FLAT ,Island,3,3,4,"4,500,000",RENT
7609,SHARED APARTMENT,Lekki,2,3,3,"2,000,000",RENT
7610,MINI FLAT,Yaba,1,1,1,"4,000,000",RENT
7611,FOR RENT,2,beds,baths,3,"6,500,000",RENT
7612,MINI FLAT,Yaba,1,1,1,"350,000",RENT
7613,FLAT ,Lekki,2,2,3,"1,800,000",RENT
7614,MINI FLAT,OnikeYaba,1,1,1,"1,400,000",RENT
7615,DETACHED DUPLEX,Lekki,5,5,6,"10,000,000",RENT
7616,FLAT ,Island,3,3,4,"4,000,000",RENT
7617,FLAT ,Surulere,3,3,3,"900,000",RENT
7618,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
7619,HOUSE FOR,Ojodu,3,3,4,"2,500,000",RENT
7620,PENTHOUSE FLAT,Ipaja,2,2,3,"600,000",RENT
7621,FLAT ,Lekki,2,2,3,"3,200,000",RENT
7622,FLAT ,Surulere,beds,baths,Toilets,"500,000",RENT
7623,HOUSE FOR,Ajah,2,3,3,"1,000,000",RENT
7624,FLAT ,Lekki,2,2,3,"2,000,000",RENT
7625,SEMI DETACHED,Lekki,5,5,6,"3,000,000",RENT
7626,MINI FLAT,Lekki,1,1,1,"600,000",RENT
7627,BLOCKS OF,Ajah,2,3,3,"850,000",RENT
7628,SHARED APARTMENT,Ojodu,3,3,4,"700,000",RENT
7629,MINI FLAT,Ikosi,1,1,1,"350,000",RENT
7630,MINI FLAT,Lekki,1,1,1,"900,000",RENT
7631,FLAT ,Shomolu,2,2,Toilets,"1,000,000",RENT
7632,SELF CONTAIN,Ikoyi,4,4,5,"205,000,000",SALE
7633,MINI FLAT,Ojodu,1,1,2,"400,000",RENT
7634,FLAT ,Surulere,2,2,2,"300,000",RENT
7635,MINI FLAT,Ajah,1,2,2,"500,000",RENT
7636,MINI FLAT,Ajah,1,1,2,"450,000",RENT
7637,MINI FLAT,Ilupeju,3,3,3,"2,000,000",RENT
7638,FLAT ,Okota,3,3,3,"1,100,000",RENT
7639,LAND FOR,Lekki,beds,baths,Toilets,"25,000,000",RENT
7640,DETACHED DUPLEX,Lekki,5,5,6,"4,500,000",RENT
7641,FLAT ,Shomolu,2,2,2,"850,000",RENT
7642,MINI FLAT,Ikosi,1,1,1,"500,000",RENT
7643,MINI FLAT,Yaba,1,1,1,"250,000",RENT
7644,SELF CONTAIN,Lekki,2,2,2,"1,000,000",RENT
7645,FLAT ,Lekki,2,2,3,"1,800,000",RENT
7646,FLAT ,Ogba,2,2,3,"800,000",RENT
7647,SHARED APARTMENT,Ojodu,2,2,3,"800,000",RENT
7648,TERRACED DUPLEX,Ikoyi,4,4,5,"9,000,000",RENT
7649,DETACHED DUPLEX,Lekki,4,4,5,"3,700,000",RENT
7650,DETACHED DUPLEX,Maryland,7,7,8,"10,000,000",RENT
7651,MINI FLAT,Shomolu,1,1,1,"600,000",RENT
7652,PROPERTY FOR,Ikorodu,beds,2,2,"1,200,000",RENT
7653,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
7654,FLAT ,Ojodu,2,3,3,"400,000",RENT
7655,FLAT ,Ojodu,3,3,4,"1,200,000",RENT
7656,TERRACED DUPLEX,Ogba,3,3,4,"1,500,000",RENT
7657,FLAT ,Lekki,3,3,4,"3,000,000",RENT
7658,FLAT ,Ikosi,2,2,3,"500,000",RENT
7659,TERRACED DUPLEX,Ikeja,4,4,5,"4,000,000",RENT
7660,FLAT ,Ikosi,2,baths,Toilets,"400,000",RENT
7661,SHARED APARTMENT,Gbagada,3,2,3,"1,100,000",RENT
7662,FLAT ,Ajah,3,baths,Toilets,"850,000",RENT
7663,FLAT ,Yaba,3,3,4,"2,500,000",RENT
7664,TERRACED DUPLEX,Island,4,4,5,"5,500,000",RENT
7665,TERRACED DUPLEX,Island,4,4,5,"5,500,000",RENT
7666,FLAT ,Ikosi,beds,baths,Toilets,"300,000",RENT
7667,FLAT ,Odofin,2,2,3,"800,000",RENT
7668,PROPERTY FOR,Lekki,beds,baths,1,"500,000",RENT
7669,MINI FLAT,Ajah,2,baths,Toilets,"900,000",RENT
7670,MINI FLAT,Agege,1,1,2,"450,000",RENT
7671,MINI FLAT,Lekki,1,1,1,"1,800,000",RENT
7672,MINI FLAT,Ikosi,1,1,1,"450,000",RENT
7673,MINI FLAT,Ajah,1,1,1,"250,000",RENT
7674,MINI FLAT,Lekki,1,2,2,"20,000,000",SALE
7675,FLAT ,Ipaja,2,1,1,"220,000",RENT
7676,MINI FLAT,Ikoyi,1,1,1,"1,000,000",RENT
7677,FLAT ,AREA........Ojodu,3,4,4,"800,000",RENT
7678,FLAT ,Ojodu,3,3,4,"900,000",RENT
7679,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
7680,MINI FLAT,Ogba,1,1,1,"320,000",RENT
7681,FLAT ,Ajah,3,3,4,"2,000,000",RENT
7682,FLAT ,Ojodu,2,2,2,"1,200,000",RENT
7683,BLOCKS OF,Ipaja,2,2,3,"450,000",RENT
7684,MINI FLAT,Ojodu,1,1,2,"700,000",RENT
7685,MINI FLAT,Ajah,4,baths,Toilets,"1,700,000",RENT
7686,FLAT ,Ogba,3,3,4,"1,350,000",RENT
7687,MINI FLAT,Lekki,1,1,Toilets,"1,100,000",RENT
7688,APARTMENT FOR,Gbagada,beds,baths,Toilets,"2,600,000",RENT
7689,MINI FLAT,Shomolu,1,1,2,"600,000",RENT
7690,FLAT ,Ojodu,2,3,3,"1,000,000",RENT
7691,FLAT ,Lekki,3,3,4,"2,700,000",RENT
7692,FLAT ,Lekki,3,3,4,"5,000,000",RENT
7693,DETACHED DUPLEX,Island,5,5,6,"15,000,000",RENT
7694,FLAT ,Ikeja,2,2,3,"700,000",RENT
7695,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
7696,FLAT ,Ikoyi,3,3,4,"13,000,000",RENT
7697,TERRACED DUPLEX,Ikoyi,4,3,4,"4,000,000",RENT
7698,FLAT ,Igando,2,2,3,"250,000",RENT
7699,DETACHED DUPLEX,Lekki,5,5,6,"4,000,000",RENT
7700,SELF CONTAIN,Ikorodu,2,2,2,"400,000",RENT
7701,HOUSE FOR,Isolo,4,5,5,"3,000,000",RENT
7702,FLAT ,Island,3,3,4,"4,000,000",RENT
7703,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
7704,FLAT ,Idimu,3,4,4,"750,000",RENT
7705,FLAT ,Yaba,2,2,1,"1,000,000",RENT
7706,FLAT ,Shomolu,3,2,2,"1,000,000",RENT
7707,APARTMENT FOR,Alimosho,beds,baths,Toilets,"700,000",RENT
7708,MINI FLAT,Lekki,1,2,2,"1,300,000",RENT
7709,APARTMENT FOR,Yaba,0,0,0,"350,000",RENT
7710,MINI FLAT,Yaba,1,1,1,"350,000",RENT
7711,FLAT ,Lekki,3,3,4,"4,000,000",RENT
7712,SHARED APARTMENT,Ojodu,3,2,3,"1,400,000",RENT
7713,MINI FLAT,Yaba,1,1,Toilets,"400,000",RENT
7714,FLAT ,roadYaba,2,2,3,"1,000,000",RENT
7715,FLAT ,Ajah,3,3,4,"1,100,000",RENT
7716,MINI FLAT,Lekki,1,1,2,"50,000,000",SALE
7717,TERRACED DUPLEX,Lekki,3,3,4,"2,500,000",RENT
7718,FLAT ,Lekki,4,4,5,"3,500,000",RENT
7719,FLAT ,Ajah,3,3,4,"1,200,000",RENT
7720,MINI FLAT,Ajah,1,1,1,"500,000",RENT
7721,MINI FLAT,Lekki,1,1,4,"35,000",RENT
7722,MINI FLAT,Lekki,1,1,1,"500,000",RENT
7723,FLAT ,Ogba,2,2,3,"800,000",RENT
7724,FLAT ,Ikeja,3,3,4,"1,500,000",RENT
7725,MINI FLAT,Lekki,1,2,2,"750,000",RENT
7726,OFFICE SPACE,Lekki,3,2,2,"3,500,000",RENT
7727,FLAT ,Ogba,2,2,3,"700,000",RENT
7728,HOUSE FOR,Lekki,4,4,5,"2,500,000",RENT
7729,FLAT ,RoadShomolu,2,2,2,"800,000",RENT
7730,BLOCKS OF,Ikosi,3,3,3,"1,300,000",RENT
7731,BLOCKS OF,Ikosi,3,3,4,"1,200,000",RENT
7732,FLAT ,Ikosi,3,3,4,"1,300,000",RENT
7733,APARTMENT FOR,Alimosho,beds,baths,Toilets,"250,000",RENT
7734,COMMERCIAL PROPERTY,Island,beds,baths,Toilets,"85,000,000",RENT
7735,FLAT ,Shomolu,beds,1,1,"350,000",RENT
7736,MINI FLAT,Lekki,1,1,2,"1,600,000",RENT
7737,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
7738,APARTMENT FOR,Ogba,beds,baths,Toilets,"400,000",RENT
7739,MINI FLAT,Lekki,1,1,1,"650,000",RENT
7740,FLAT ,Ojodu,3,3,4,"2,000,000",RENT
7741,MINI FLAT,Ogba,1,1,1,"250,000",RENT
7742,HOUSE FOR,Odofin,4,4,5,"3,000,000",RENT
7743,MINI FLAT,Iju-IshagaIju,1,1,1,"300,000",RENT
7744,MINI FLAT,Ikorodu,1,1,1,"80,000",RENT
7745,MINI FLAT,Gbagada,1,1,1,"250,000",RENT
7746,FLAT ,Lekki,3,3,4,"2,800,000",RENT
7747,FLAT ,Isolo,3,3,4,"850,000",RENT
7748,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
7749,HOUSE FOR,Lekki,3,4,4,"1,800,000",RENT
7750,SEMI DETACHED,Lekki,3,3,4,"4,000,000",RENT
7751,APARTMENT FOR,Ikeja,beds,baths,Toilets,"9,000,000",RENT
7752,FLAT ,Island,3,3,4,"1,800,000",RENT
7753,FLAT ,Surulere,3,2,3,"1,800,000",RENT
7754,SEMI DETACHED,Lekki,3,3,4,"4,000,000",RENT
7755,DETACHED DUPLEX,Lekki,4,4,5,"3,500,000",RENT
7756,FLAT ,Lekki,4,4,5,"3,500,000",RENT
7757,MINI FLAT,Ojodu,2,2,2,"900,000",RENT
7758,FLAT ,Yaba,3,3,4,"45,000,000",SALE
7759,FLAT ,Ajah,2,2,3,"1,250,000",RENT
7760,MINI FLAT,Lekki,1,1,2,"1,000,000",RENT
7761,FLAT ,Island,3,3,4,"4,000,000",RENT
7762,SEMI DETACHED,Ojodu,4,4,5,"3,000,000",RENT
7763,FLAT ,Gbagada,2,2,2,"750,000",RENT
7764,FLAT ,Ikoyi,4,5,5,"12,000,000",RENT
7765,MINI FLAT,Yaba,1,1,1,"500,000",RENT
7766,FLAT ,Ajah,3,3,4,"1,100,000",RENT
7767,FLAT ,Lekki,4,4,5,"3,500,000",RENT
7768,FLAT ,Ojodu,2,2,2,"450,000",RENT
7769,DETACHED DUPLEX,Ajah,4,4,5,"4,000,000",RENT
7770,SEMI DETACHED,Lekki,5,5,6,"6,000,000",RENT
7771,MINI FLAT,Ikosi,1,1,1,"400,000",RENT
7772,FLAT ,admiraltyLekki,0,1,1,"800,000",RENT
7773,SELF CONTAIN,Ikosi,3,2,3,"700,000",RENT
7774,APARTMENT FOR,Lekki,beds,baths,Toilets,"800,000",RENT
7775,MINI FLAT,Lekki,1,1,1,"800,000",RENT
7776,FLAT ,Ojodu,2,2,3,"950,000",RENT
7777,MINI FLAT,Ogba,1,1,1,"300,000",RENT
7778,MINI FLAT,Yaba,2,3,3,"850,000",RENT
7779,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
7780,MINI FLAT,Lekki,1,1,2,"1,200,000",RENT
7781,FLAT ,Lekki,3,3,4,"1,700,000",RENT
7782,FLAT ,Ojodu,2,2,3,"500,000",RENT
7783,APARTMENT FOR,Alimosho,beds,baths,Toilets,"800,000",RENT
7784,FLAT ,Ikeja,2,2,3,"1,400,000",RENT
7785,APARTMENT FOR,Isolo,beds,1,1,"200,000",RENT
7786,FLAT ,Surulere,2,2,2,"750,000",RENT
7787,FLAT ,Surulere,2,2,3,"850,000",RENT
7788,BLOCKS OF,Ikosi,2,2,3,"800,000",RENT
7789,MINI FLAT,Lekki,1,1,1,"650,000,000",RENT
7790,FLAT ,Ajah,2,2,3,"800,000",RENT
7791,FOR RENT,Ogba,beds,baths,Toilets,"200,000",RENT
7792,FLAT ,Lekki,0,0,0,"1,500,000",RENT
7793,MINI FLAT,EstateLekki,1,1,1,"300,000",RENT
7794,FLAT ,Isolo,3,3,3,"1,300,000",RENT
7795,FLAT ,Okota,0,0,0,"500,000",RENT
7796,FLAT ,Isolo,3,3,4,"1,000,000",RENT
7797,MINI FLAT,Surulere,1,1,1,"200,000",RENT
7798,FLAT ,Odofin,2,2,3,"1,000,000",RENT
7799,DETACHED DUPLEX,Lekki,5,5,6,"10,000,000",RENT
7800,SEMI DETACHED,Sangotedo,4,3,3,"38,800,000",SALE
7801,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
7802,APARTMENT FOR,Ogba,beds,baths,Toilets,"1,000,000",RENT
7803,FLAT ,Yaba,3,3,3,"1,300,000",RENT
7804,FLAT ,Lekki,3,3,4,"1,900,000",RENT
7805,FLAT ,Ajah,3,3,4,"1,200,000",RENT
7806,FLAT ,Ajah,3,3,4,"1,400,000",RENT
7807,FOR RENT,Odofin,beds,baths,Toilets,"5,000,000",RENT
7808,MINI FLAT,Lekki,1,1,1,"7,500,000",RENT
7809,MINI FLAT,Gbagada,1,1,1,"300,000",RENT
7810,MINI FLAT,Ogba,1,1,1,"500,000",RENT
7811,APARTMENT FOR,Alimosho,0,0,0,"250,000",RENT
7812,MINI FLAT,Lekki,1,2,2,"800,000",RENT
7813,FLAT ,Lekki,3,3,4,"1,800,000",RENT
7814,FLAT ,Isolo,2,2,2,"600,000",RENT
7815,FLAT ,Isolo,2,2,3,"500,000",RENT
7816,FLAT ,Shomolu,0,0,0,"300,000",RENT
7817,TERRACED DUPLEX,Lekki,4,4,5,"3,800,000",RENT
7818,MINI FLAT,Lekki,1,1,1,"700,000",RENT
7819,FLAT ,Alimosho,beds,baths,Toilets,"150,000",RENT
7820,MINI FLAT,Gbagada,1,1,1,"300,000",RENT
7821,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
7822,DETACHED DUPLEX,Lekki,4,4,5,"3,500,000",RENT
7823,FLAT ,Odofin,2,2,3,"700,000",RENT
7824,FLAT ,Yaba,2,2,3,"1,500,000",RENT
7825,DETACHED DUPLEX,Ojodu,4,4,5,"4,000,000",RENT
7826,FLAT ,Ikoyi,4,4,5,"8,000,000",RENT
7827,APARTMENT FOR,Alimosho,0,0,0,"150,000",RENT
7828,FLAT ,Isolo,2,2,3,"450,000",RENT
7829,MINI FLAT,Lekki,1,1,1,"850,000",RENT
7830,HOUSE FOR,Ojodu,4,4,5,"1,500,000",RENT
7831,COMMERCIAL PROPERTY,streetSurulere,beds,baths,Toilets,"4,000,000",RENT
7832,MINI FLAT,Lekki,1,1,2,"900,000",RENT
7833,FLAT ,Ajah,2,2,3,"800,000",RENT
7834,FLAT ,Ojodu,3,3,3,"1,600,000",RENT
7835,MINI FLAT,Yaba,1,1,1,"350,000",RENT
7836,MINI FLAT,Ajah,1,1,2,"600,000",RENT
7837,FLAT ,Ajah,2,3,3,"650,000",RENT
7838,FLAT ,Ojodu,2,3,3,"400,000",RENT
7839,MINI FLAT,Odofin,1,1,1,"250,000",RENT
7840,MINI FLAT,Odofin,1,1,2,"500,000",RENT
7841,MINI FLAT,Ajah,1,1,1,"500,000",RENT
7842,FLAT ,Yaba,3,3,4,"45,000,000",SALE
7843,MINI FLAT,Agege,1,2,2,"350,000",RENT
7844,MINI FLAT,Odofin,1,1,1,"550,000",RENT
7845,FLAT ,Island,3,3,4,"12,000,000",RENT
7846,FLAT ,Odofin,2,2,3,"1,000,000",RENT
7847,SEMI DETACHED,2Ojodu,4,baths,Toilets,"4,000,000",RENT
7848,MINI FLAT,Ikoyi,1,1,1,"500,000",RENT
7849,TERRACED DUPLEX,Lekki,4,4,5,"400,000",RENT
7850,FLAT ,Ikeja,4,4,5,"1,600,000",RENT
7851,FLAT ,Lekki,beds,1,1,"500,000",RENT
7852,SHARED APARTMENT,Ogba,2,2,3,"500,000",RENT
7853,FLAT ,Surulere,2,2,3,"800,000",RENT
7854,MINI FLAT,Gbagada,2,1,1,"500,000",RENT
7855,FLAT ,RoadAjah,3,3,4,"1,250,000",RENT
7856,DETACHED DUPLEX,Lekki,4,4,5,"4,200,000",RENT
